,MLS #,Status,Address,City,Zip,Closing Date,Subdivision,LvngAreaSF,YrBlt,Beds,FBths,HBths,Property Type,List Price,Sold Price,Days On Market,HOA Y/N,Garage,Acres,Sold Price/List Price,State,Lat,Lng,Full_Address
97,2207193,CLOSED,1525 Town Home Drive,Apex,27502,8/31/2018,Scotts Mill,"1,481",2002,3,2,1,Attached,"$210,000.00","$210,000.00",5,Yes,0,0-.25 Acres,1.0,NC,35.7257967,-78.8777796,"1525 Town Home Drive,Apex,NC,27502"
98,2303384,CLOSED,109 Eldon Lane,Apex,27502,4/8/2020,Bradley Terrace,"1,473",2004,3,2,1,Attached,"$208,000.00","$210,501.00",2,Yes,0,0-.25 Acres,1.01,NC,35.7151665,-78.85692039999999,"109 Eldon Lane,Apex,NC,27502"
99,2224502,CLOSED,1130 Scotts Ridge Trail,Apex,27502-6882,1/22/2019,Scotts Mill at Bungalow Park,"1,347",2003,2,2,1,Attached,"$215,000.00","$211,000.00",2,Yes,0,0-.25 Acres,0.98,NC,35.724267,-78.884096,"1130 Scotts Ridge Trail,Apex,NC,27502-6882"
100,2220207,CLOSED,1049 Mica Lamp Court,Apex,27502,11/20/2018,Scotts Mill at Bungalow Park,"1,346",2007,2,2,1,Attached,"$210,000.00","$211,000.00",4,Yes,0,0-.25 Acres,1.0,NC,35.723331,-78.8852859,"1049 Mica Lamp Court,Apex,NC,27502"
101,2278958,CLOSED,1222 Scotts Ridge Trail,Apex,27502-3912,10/22/2019,Scotts Mill,"1,335",2001,2,2,1,Attached,"$215,000.00","$211,500.00",6,Yes,0,0-.25 Acres,0.98,NC,35.7234468,-78.880355,"1222 Scotts Ridge Trail,Apex,NC,27502-3912"
102,2289744,CLOSED,100 Old Grove Lane,Apex,27502-1789,1/29/2020,The Groves,"1,435",2005,2,2,1,Attached,"$220,000.00","$212,000.00",55,Yes,0,0-.25 Acres,0.96,NC,35.727949,-78.8342768,"100 Old Grove Lane,Apex,NC,27502-1789"
103,2228075,CLOSED,173 Old Grove Lane,Apex,27502-1790,3/21/2019,The Groves,"1,428",2006,2,2,1,Attached,"$223,000.00","$212,500.00",63,Yes,0,0-.25 Acres,0.95,NC,35.72696850000001,-78.8342053,"173 Old Grove Lane,Apex,NC,27502-1790"
104,2189121,CLOSED,350 Anterbury Drive,Apex,27502,6/14/2018,Bradley Terrace,"1,662",2008,3,2,1,Attached,"$219,000.00","$213,000.00",0,Yes,1,0-.25 Acres,0.97,NC,35.7124246,-78.8584685,"350 Anterbury Drive,Apex,NC,27502"
105,2325740,CLOSED,135 Anterbury Drive,Apex,27502-4709,8/5/2020,Bradley Terrace,"1,450",2005,3,2,1,Attached,"$220,000.00","$213,000.00",14,Yes,0,0-.25 Acres,0.97,NC,35.7152429,-78.8577387,"135 Anterbury Drive,Apex,NC,27502-4709"
106,2163731,CLOSED,1423 Salem Creek Drive,Apex,27502,8/7/2018,Salem Creek Townhomes,"1,587",2018,2,2,2,Attached,"$217,555.00","$213,160.00",0,Yes,1,0-.25 Acres,0.98,NC,35.7229611,-78.8582415,"1423 Salem Creek Drive,Apex,NC,27502"
107,2235669,CLOSED,1014 Bungalow Park Drive,Apex,27502,3/27/2019,Scotts Mill at Bungalow Park,"1,347",2005,2,2,1,Attached,"$210,000.00","$214,000.00",4,Yes,0,0-.25 Acres,1.02,NC,35.724683,-78.88651999999999,"1014 Bungalow Park Drive,Apex,NC,27502"
108,2321205,CLOSED,109 Halsmer Court,Apex,27502,8/21/2020,Heatherwood Townhomes,"1,272",1988,2,2,1,Attached,"$225,000.00","$214,000.00",28,Yes,0,0-.25 Acres,0.95,NC,35.7371977,-78.83232509999999,"109 Halsmer Court,Apex,NC,27502"
109,2190875,CLOSED,527 Village Loop Drive,Apex,27502,6/20/2018,Green at Scotts Mill,"1,458",2005,3,2,1,Attached,"$215,000.00","$214,000.00",4,Yes,0,0-.25 Acres,1.0,NC,35.7276091,-78.8748986,"527 Village Loop Drive,Apex,NC,27502"
110,2296862,CLOSED,1044 Scotts Ridge Trail,Apex,27502,2/18/2020,Scotts Mill at Bungalow Park,"1,346",2004,2,2,1,Attached,"$209,900.00","$214,000.00",2,,0,0-.25 Acres,1.02,NC,35.7250196,-78.8856864,"1044 Scotts Ridge Trail,Apex,NC,27502"
111,2257012,CLOSED,3028 White Cloud Circle,Apex,27502,7/17/2019,Dogwood Ridge,"1,482",2000,3,2,1,Attached,"$214,900.00","$214,900.00",2,Yes,0,0-.25 Acres,1.0,NC,35.73552300000001,-78.87888269999999,"3028 White Cloud Circle,Apex,NC,27502"
112,2260811,CLOSED,154 Sanair Court,Apex,27502,6/11/2019,Heatherbrook Townhomes,"1,133",1988,2,2,0,Attached,"$215,000.00","$215,000.00",0,,0,0-.25 Acres,1.0,NC,35.738376,-78.83202899999999,"154 Sanair Court,Apex,NC,27502"
113,2189982,CLOSED,529 Village Loop Drive,Apex,27502,6/18/2018,Green at Scotts Mill,"1,406",2005,3,2,1,Attached,"$219,900.00","$215,000.00",16,Yes,0,0-.25 Acres,0.98,NC,35.7270908,-78.8752293,"529 Village Loop Drive,Apex,NC,27502"
114,2271463,CLOSED,1105 Bungalow Park Drive,Apex,27502,10/1/2019,Scotts Mill at Bungalow Park,"1,334",2004,2,2,1,Attached,"$218,000.00","$215,000.00",9,Yes,0,0-.25 Acres,0.99,NC,35.724355,-78.88508,"1105 Bungalow Park Drive,Apex,NC,27502"
115,2260221,CLOSED,415 Heritage Village Lane,Apex,27502,7/26/2019,Green at Scotts Mill,"1,471",2003,3,2,1,Attached,"$215,000.00","$215,000.00",0,Yes,0,0-.25 Acres,1.0,NC,35.72547000000001,-78.8775216,"415 Heritage Village Lane,Apex,NC,27502"
116,2324709,CLOSED,113 Baberton Drive,Apex,27502,7/9/2020,Bradley Terrace,"1,485",2006,3,2,1,Attached,"$215,000.00","$215,000.00",7,Yes,0,0-.25 Acres,1.0,NC,35.716149,-78.857096,"113 Baberton Drive,Apex,NC,27502"
117,2303004,CLOSED,1131 Bungalow Park Drive,Apex,27502-4982,4/20/2020,Scotts Mill at Bungalow Park,"1,350",2002,2,2,1,Attached,"$219,900.00","$215,000.00",3,Yes,0,0-.25 Acres,0.98,NC,35.7239751,-78.8841934,"1131 Bungalow Park Drive,Apex,NC,27502-4982"
118,2247557,CLOSED,1039 Mica Lamp Court,Apex,27502,5/14/2019,Scotts Mill at Bungalow Park,"1,360",2006,2,2,1,Attached,"$215,000.00","$215,000.00",1,Yes,0,0-.25 Acres,1.0,NC,35.723689,-78.8851385,"1039 Mica Lamp Court,Apex,NC,27502"
119,2264016,CLOSED,1012 Mica Lamp Court,Apex,27502,9/5/2019,Scotts Mill,"1,350",2007,2,2,1,Attached,"$214,900.00","$215,000.00",8,Yes,0,0-.25 Acres,1.0,NC,35.7240041,-78.8864548,"1012 Mica Lamp Court,Apex,NC,27502"
120,2276252,CLOSED,1041 Bungalow Park Drive,Apex,27502,8/30/2019,Scottish Mills,"1,350",2005,2,2,1,Attached,"$215,000.00","$215,000.00",0,Yes,0,0-.25 Acres,1.0,NC,35.724783,-78.885969,"1041 Bungalow Park Drive,Apex,NC,27502"
121,2308756,CLOSED,120 Forthview Way,Apex,27502-4702,5/8/2020,Bradley Terrace,"1,482",2003,3,2,1,Attached,"$209,900.00","$215,000.00",2,Yes,0,0-.25 Acres,1.02,NC,35.7152541,-78.8562791,"120 Forthview Way,Apex,NC,27502-4702"
122,2270976,CLOSED,406 Knightsborough Way,Apex,27502,9/13/2019,Haddon Hall,"1,625",1999,3,2,1,Attached,"$208,900.00","$215,000.00",0,Yes,0,0-.25 Acres,1.03,NC,35.7417792,-78.86027090000002,"406 Knightsborough Way,Apex,NC,27502"
123,2259904,CLOSED,140 Sanair Court,Apex,27502,8/15/2019,Heatherwood Townhomes,"1,290",1988,2,2,0,Attached,"$209,900.00","$215,000.00",5,,0,0-.25 Acres,1.02,NC,35.738733,-78.83152199999999,"140 Sanair Court,Apex,NC,27502"
124,2310999,CLOSED,104 Graystar Road,Apex,27502,5/5/2020,Carriage Downs,"1,456",2005,3,2,1,Attached,"$220,000.00","$215,000.00",4,Yes,0,0-.25 Acres,0.98,NC,35.7426765,-78.8751875,"104 Graystar Road,Apex,NC,27502"
125,2281032,CLOSED,1113 Bungalow Park Drive,Apex,27502,11/5/2019,Scotts Mill,"1,350",2003,2,2,1,Attached,"$215,000.00","$215,000.00",7,Yes,0,0-.25 Acres,1.0,NC,35.7242249,-78.88476399999999,"1113 Bungalow Park Drive,Apex,NC,27502"
126,2306271,CLOSED,746 Wickham Ridge Road,Apex,27523,3/26/2020,Pemberley,"1,302",2012,2,2,1,Attached,"$210,000.00","$215,000.00",1,,0,0-.25 Acres,1.02,NC,35.69506459999999,-78.8300186,"746 Wickham Ridge Road,Apex,NC,27523"
127,2229936,CLOSED,132 Altair Circle,Apex,27502,2/8/2019,Heatherwood Townhomes,"1,353",1991,2,2,0,Attached,"$215,000.00","$215,000.00",0,Yes,0,0-.25 Acres,1.0,NC,35.736323,-78.83400619999999,"132 Altair Circle,Apex,NC,27502"
128,2184716,CLOSED,123 Heatherwood Drive,Apex,27502,5/22/2018,Heatherwood Townhomes,"1,373",1989,2,2,0,Attached,"$195,900.00","$215,250.00",5,Yes,0,0-.25 Acres,1.1,NC,35.736247,-78.832511,"123 Heatherwood Drive,Apex,NC,27502"
129,2233429,CLOSED,124 Altair Circle,Apex,27502-8552,4/18/2019,Heatherwood Townhomes,"1,456",1991,2,2,1,Attached,"$209,900.00","$215,500.00",19,Yes,0,0-.25 Acres,1.03,NC,35.7368137,-78.833775,"124 Altair Circle,Apex,NC,27502-8552"
130,2315488,CLOSED,211 Baberton Drive,Apex,27502-3943,5/29/2020,Bradley Terrace,"1,467",2003,3,2,1,Attached,"$225,000.00","$216,000.00",9,Yes,0,0-.25 Acres,0.96,NC,35.7156941,-78.85647809999999,"211 Baberton Drive,Apex,NC,27502-3943"
131,2309375,CLOSED,1204 Scotts Ridge Trail,Apex,27502,4/30/2020,Scotts Mill at Bungalow Park,"1,347",2000,2,2,1,Attached,"$215,000.00","$216,000.00",4,Yes,0,0-.25 Acres,1.0,NC,35.7241091,-78.8832106,"1204 Scotts Ridge Trail,Apex,NC,27502"
132,2239255,CLOSED,1028 Mica Lamp Court,Apex,27502,3/25/2019,Scotts Mill at Bungalow Park,"1,332",2007,2,2,1,Attached,"$210,000.00","$216,280.00",2,,0,0-.25 Acres,1.03,NC,35.7235764,-78.886156,"1028 Mica Lamp Court,Apex,NC,27502"
133,2252412,CLOSED,1047 Bungalow Park Drive,Apex,27502,6/18/2019,Scotts Mill at Bungalow Park,"1,332",2005,2,2,1,Attached,"$215,000.00","$216,500.00",4,Yes,0,0-.25 Acres,1.01,NC,35.724661,-78.885713,"1047 Bungalow Park Drive,Apex,NC,27502"
134,2262864,CLOSED,306 Knightsborough Way,Apex,27502,7/30/2019,Haddon Hall,"1,615",1999,2,2,1,Attached,"$214,900.00","$216,600.00",3,Yes,0,0-.25 Acres,1.01,NC,35.7418626,-78.8607854,"306 Knightsborough Way,Apex,NC,27502"
135,2173676,CLOSED,104 Tobacco Leaf Lane,Apex,27502,4/2/2018,Seagroves Farm,"1,441",2007,3,2,1,Attached,"$217,000.00","$217,000.00",6,Yes,1,0-.25 Acres,1.0,NC,35.7272626,-78.82721,"104 Tobacco Leaf Lane,Apex,NC,27502"
136,2242647,CLOSED,107 Knightsborough Way,Apex,27502,4/9/2019,Haddon Hall,"1,631",1998,2,2,1,Attached,"$210,000.00","$217,000.00",1,Yes,0,0-.25 Acres,1.03,NC,35.741415,-78.8618963,"107 Knightsborough Way,Apex,NC,27502"
137,2266345,CLOSED,460 Heritage Village Lane,Apex,27502,8/16/2019,Green at Scotts Mill,"1,410",2001,3,2,1,Attached,"$215,000.00","$217,000.00",0,Yes,1,0-.25 Acres,1.01,NC,35.7249293,-78.876882,"460 Heritage Village Lane,Apex,NC,27502"
138,2187342,CLOSED,202 Anterbury Drive,Apex,7502,7/24/2018,Bradley Terrace,"1,674",2006,3,2,1,Attached,"$240,000.00","$217,500.00",48,,1,0-.25 Acres,0.91,NC,35.7141655,-78.85815889999999,"202 Anterbury Drive,Apex,NC,7502"
139,2238744,CLOSED,202 Knightsborough Way,Apex,27502,3/29/2019,Golders Green,"1,608",1998,2,2,1,Attached,"$210,000.00","$218,000.00",3,Yes,0,0-.25 Acres,1.04,NC,35.741828,-78.861391,"202 Knightsborough Way,Apex,NC,27502"
140,2314091,CLOSED,105 Portwind Lane,Apex,27539,5/21/2020,Miramonte,"1,619",2005,3,2,1,Attached,"$211,110.00","$218,000.00",3,Yes,1,0-.25 Acres,1.03,NC,35.6877563,-78.82637969999999,"105 Portwind Lane,Apex,NC,27539"
141,2272802,CLOSED,103 Portwind Lane,Apex,27539,9/20/2019,Miramonte,"1,592",2005,3,2,1,Attached,"$214,000.00","$218,000.00",2,Yes,1,0-.25 Acres,1.02,NC,35.6877639,-78.8264528,"103 Portwind Lane,Apex,NC,27539"
142,2287926,CLOSED,846 Myrtle Grove Drive,Apex,27502,12/11/2019,The Groves,"1,538",2008,2,2,1,Attached,"$218,900.00","$218,000.00",0,Yes,0,0-.25 Acres,1.0,NC,35.7284802,-78.83417159999999,"846 Myrtle Grove Drive,Apex,NC,27502"
143,2254240,CLOSED,1003 Bungalow Park Drive,Apex,27502,6/6/2019,Scotts Mill at Bungalow Park,"1,332",2006,2,2,1,Attached,"$215,000.00","$218,500.00",2,Yes,0,0-.25 Acres,1.02,NC,35.725179,-78.886926,"1003 Bungalow Park Drive,Apex,NC,27502"
144,2281100,CLOSED,732 Wickham Ridge Road,Apex,27539,1/3/2020,Pemberley,"1,434",2013,2,2,1,Attached,"$219,900.00","$218,500.00",60,,0,0-.25 Acres,0.99,NC,35.6950126,-78.829633,"732 Wickham Ridge Road,Apex,NC,27539"
145,2231862,CLOSED,605 Nottinghill Walk,Apex,27502,3/15/2019,Haddon Hall,"1,648",1998,4,2,1,Attached,"$220,000.00","$218,500.00",12,Yes,0,0-.25 Acres,0.99,NC,35.7410784,-78.8616751,"605 Nottinghill Walk,Apex,NC,27502"
146,2163721,CLOSED,1425 Salem Creek Drive,Apex,27502,7/19/2018,Salem Creek Townhomes,"1,596",2018,2,2,2,Attached,"$219,030.00","$218,970.00",0,Yes,1,0-.25 Acres,1.0,NC,35.7229833,-78.8582701,"1425 Salem Creek Drive,Apex,NC,27502"
147,2323481,CLOSED,110 Baberton Drive,Apex,27502,7/17/2020,Bradley Terrace,"1,522",2003,3,2,1,Attached,"$217,000.00","$219,000.00",13,Yes,0,0-.25 Acres,1.01,NC,35.715876,-78.857474,"110 Baberton Drive,Apex,NC,27502"
148,2283599,CLOSED,1024 Mica Lamp Court,Apex,27502,11/15/2019,Scotts Mill at Bungalow Park,"1,350",2007,2,2,1,Attached,"$225,000.00","$220,000.00",3,Yes,0,0-.25 Acres,0.98,NC,35.7236668,-78.88622230000001,"1024 Mica Lamp Court,Apex,NC,27502"
149,2342606,CLOSED,218 Harbor Haven Drive,Apex,27502-4602,10/16/2020,West Haven Townhomes,"1,410",2007,3,2,1,Attached,"$229,900.00","$220,000.00",9,Yes,0,0-.25 Acres,0.96,NC,35.718482,-78.858093,"218 Harbor Haven Drive,Apex,NC,27502-4602"
150,2296352,CLOSED,832 Myrtle Grove Lane,Apex,27502,2/28/2020,The Groves,"1,499",2009,2,2,1,Attached,"$220,000.00","$220,000.00",19,Yes,0,0-.25 Acres,1.0,NC,35.7286335,-78.83459289999999,"832 Myrtle Grove Lane,Apex,NC,27502"
151,2305034,CLOSED,104 Knightsborough Way,Apex,27502,3/25/2020,Golders Green,"1,418",1998,2,2,1,Attached,"$215,000.00","$220,000.00",1,,0,0-.25 Acres,1.02,NC,35.74187070000001,-78.86180720000002,"104 Knightsborough Way,Apex,NC,27502"
152,2254006,CLOSED,354 Anterbury Drive,Apex,27502,6/21/2019,Bradley Terrace,"1,621",2007,2,2,1,Attached,"$221,500.00","$220,000.00",9,Yes,1,0-.25 Acres,0.99,NC,35.7123614,-78.8584685,"354 Anterbury Drive,Apex,NC,27502"
153,2169775,CLOSED,302 Nottinghill Walk,Apex,27502-4378,3/7/2018,Haddon Hall,"1,670",1998,3,2,1,Attached,"$209,000.00","$220,000.00",4,Yes,0,0-.25 Acres,1.05,NC,35.7412584,-78.86315599999999,"302 Nottinghill Walk,Apex,NC,27502-4378"
154,2297121,CLOSED,607 Nottinghill Walk,Apex,27502,2/26/2020,Haddon Hall,"1,685",1998,3,2,1,Attached,"$225,000.00","$220,000.00",3,Yes,0,0-.25 Acres,0.98,NC,35.7411028,-78.86159769999999,"607 Nottinghill Walk,Apex,NC,27502"
155,2206114,CLOSED,850 Myrtle Grove Lane,Apex,27502,9/13/2018,The Groves,"1,511",2008,2,2,1,Attached,"$220,000.00","$220,000.00",3,Yes,0,0-.25 Acres,1.0,NC,35.7284686,-78.8340284,"850 Myrtle Grove Lane,Apex,NC,27502"
156,2190823,CLOSED,301 Knightsborough Way,Apex,27502,6/19/2018,Haddon Hall,"1,677",1999,3,2,1,Attached,"$200,000.00","$220,000.00",1,,0,0-.25 Acres,1.1,NC,35.7413398,-78.86097819999999,"301 Knightsborough Way,Apex,NC,27502"
157,2163741,CLOSED,1421 Salem Creek Drive,Apex,27502,7/30/2018,Salem Creek Townhomes,"1,601",2018,2,2,2,Attached,"$222,530.00","$220,030.00",0,Yes,1,0-.25 Acres,0.99,NC,35.72291500000001,-78.85818379999999,"1421 Salem Creek Drive,Apex,NC,27502"
158,2186057,CLOSED,504 Knightsborough Way,Apex,27502,6/8/2018,Haddon Hall,"1,579",1998,3,2,1,Attached,"$212,000.00","$220,500.00",3,Yes,1,0-.25 Acres,1.04,NC,35.7415777,-78.859917,"504 Knightsborough Way,Apex,NC,27502"
159,2232237,CLOSED,209 Old Grove Lane,Apex,27502,3/13/2019,The Groves,"1,505",2006,3,2,1,Attached,"$219,500.00","$220,500.00",4,Yes,0,0-.25 Acres,1.0,NC,35.7268649,-78.834407,"209 Old Grove Lane,Apex,NC,27502"
160,2272512,CLOSED,107 Eldon Lane,Apex,27502,9/26/2019,Bradley Terrace,"1,450",2004,3,2,1,Attached,"$210,000.00","$221,000.00",5,Yes,0,0-.25 Acres,1.05,NC,35.7152182,-78.85690939999999,"107 Eldon Lane,Apex,NC,27502"
161,2258466,CLOSED,684 Wickham Ridge Road,Apex,27539,7/30/2019,Pemberley,"1,430",2014,2,2,1,Attached,"$215,000.00","$221,000.00",1,Yes,0,0-.25 Acres,1.03,NC,35.6947909,-78.8279551,"684 Wickham Ridge Road,Apex,NC,27539"
162,2163708,CLOSED,1427 Salem Creek Drive,Apex,27502,7/18/2018,Salem Creek Townhomes,"1,587",2018,2,2,2,Attached,"$223,050.00","$221,105.00",0,Yes,1,0-.25 Acres,0.99,NC,35.7230362,-78.858352,"1427 Salem Creek Drive,Apex,NC,27502"
163,2163441,CLOSED,114 Halsmer Court,Apex,27502,1/12/2018,Heatherwood Townhomes,"1,598",1989,3,2,1,Attached,"$230,000.00","$222,000.00",3,Yes,0,0-.25 Acres,0.97,NC,35.7376964,-78.83191579999999,"114 Halsmer Court,Apex,NC,27502"
164,2258336,CLOSED,521 Village Loop Drive,Apex,27502,7/9/2019,Green at Scotts Mill,"1,404",2005,3,2,1,Attached,"$221,500.00","$222,000.00",3,Yes,0,0-.25 Acres,1.0,NC,35.7270321,-78.87524499999999,"521 Village Loop Drive,Apex,NC,27502"
165,2307715,CLOSED,214 Baberton Drive,Apex,27502,4/17/2020,Bradley Terrace,"1,473",2003,3,2,1,Attached,"$219,900.00","$222,000.00",2,Yes,0,0-.25 Acres,1.01,NC,35.7153566,-78.8566993,"214 Baberton Drive,Apex,NC,27502"
166,2319284,CLOSED,607 Knightsborough Way,Apex,27502,6/8/2020,Haddon Hall,"1,606",1999,2,2,1,Attached,"$215,000.00","$222,000.00",3,Yes,0,0-.25 Acres,1.03,NC,35.7412319,-78.8603686,"607 Knightsborough Way,Apex,NC,27502"
167,2197605,CLOSED,201 Storemont Way,Apex,27539,8/6/2018,Miramonte,"2,053",2007,4,3,1,Attached,"$230,000.00","$222,500.00",10,,1,.51-.75 Acres,0.97,NC,35.6886784,-78.8268252,"201 Storemont Way,Apex,NC,27539"
168,2330247,CLOSED,112 Graystar Road,Apex,27502,7/27/2020,Carriage Downs,"1,425",2005,3,2,1,Attached,"$220,000.00","$223,000.00",3,Yes,0,0-.25 Acres,1.01,NC,35.74271299999999,-78.875485,"112 Graystar Road,Apex,NC,27502"
169,2317437,CLOSED,105 Watertree Lane,Apex,27502-4180,6/30/2020,Carriage Downs,"1,451",2002,3,2,1,Attached,"$223,900.00","$223,000.00",9,Yes,0,0-.25 Acres,1.0,NC,35.7425667,-78.87348759999999,"105 Watertree Lane,Apex,NC,27502-4180"
170,2160757,CLOSED,109 Gallent Hedge Trail,Apex,27539,1/31/2018,Miramonte,"2,011",2006,4,3,1,Attached,"$225,000.00","$223,000.00",26,,1,0-.25 Acres,0.99,NC,35.68823,-78.826861,"109 Gallent Hedge Trail,Apex,NC,27539"
171,2165741,CLOSED,137 Sanair Court,Apex,27502,2/20/2018,Heatherwood Townhomes,"1,600",1988,3,2,1,Attached,"$230,000.00","$223,500.00",6,Yes,0,0-.25 Acres,0.97,NC,35.7381391,-78.83169459999999,"137 Sanair Court,Apex,NC,27502"
172,2328491,CLOSED,1202 Scotts Ridge Trail,Apex,27502,8/13/2020,Scotts Mill at Bungalow Park,"1,393",2000,2,2,1,Attached,"$225,000.00","$223,500.00",1,Yes,0,0-.25 Acres,0.99,NC,35.724118,-78.88325499999999,"1202 Scotts Ridge Trail,Apex,NC,27502"
173,2282179,CLOSED,213 Presenteer Trail,Apex,27539,1/28/2020,Miramonte,"1,510",2008,2,2,1,Attached,"$219,999.00","$223,999.00",75,Yes,1,0-.25 Acres,1.02,NC,35.6873554,-78.8256222,"213 Presenteer Trail,Apex,NC,27539"
174,2332324,CLOSED,1152 Bungalow Park Drive,Apex,27502,8/25/2020,Scotts Mill,"1,394",2002,2,2,1,Attached,"$224,900.00","$224,000.00",6,Yes,0,0-.25 Acres,1.0,NC,35.723554,-78.8840759,"1152 Bungalow Park Drive,Apex,NC,27502"
175,2295777,CLOSED,1029 Mica Lamp Court,Apex,27502,2/5/2020,Scotts Mill,"1,375",2007,2,2,1,Attached,"$225,000.00","$224,000.00",4,Yes,0,0-.25 Acres,1.0,NC,35.723634,-78.88563549999999,"1029 Mica Lamp Court,Apex,NC,27502"
176,2164666,CLOSED,1424 Salem Creek Drive,Apex,27502,11/7/2018,Salem Creek Townhomes,"1,587",2018,2,2,2,Attached,"$222,155.00","$224,215.00",0,Yes,1,0-.25 Acres,1.01,NC,35.7232031,-78.8580492,"1424 Salem Creek Drive,Apex,NC,27502"
177,2160117,CLOSED,201 Gallent Hedge Trail,Apex,27539,3/2/2018,Miramonte,"1,980",2006,4,3,1,Attached,"$229,000.00","$225,000.00",80,Yes,1,0-.25 Acres,0.98,NC,35.6878753,-78.8269074,"201 Gallent Hedge Trail,Apex,NC,27539"
178,2292318,CLOSED,117 Fanwood Court,Apex,27502,1/31/2020,Bradley Terrace,"1,640",2006,3,2,1,Attached,"$225,000.00","$225,000.00",4,Yes,1,0-.25 Acres,1.0,NC,35.714198,-78.857148,"117 Fanwood Court,Apex,NC,27502"
179,2259596,CLOSED,100 Forrymast Trail,Apex,27539,7/11/2019,Miramonte,"1,639",2007,3,2,1,Attached,"$225,000.00","$225,000.00",3,Yes,1,0-.25 Acres,1.0,NC,35.6887952,-78.82659559999999,"100 Forrymast Trail,Apex,NC,27539"
180,2247972,CLOSED,110 Forrymast Trail,Apex,27539,5/20/2019,Miramonte Townes,"1,619",2007,3,2,1,Attached,"$225,000.00","$225,000.00",3,Yes,1,0-.25 Acres,1.0,NC,35.689153,-78.82665899999999,"110 Forrymast Trail,Apex,NC,27539"
181,2300765,CLOSED,1042 Mica Lamp Court,Apex,27502,4/22/2020,Scotts Mill,"1,363",2007,2,2,1,Attached,"$225,000.00","$225,000.00",7,Yes,0,0-.25 Acres,1.0,NC,35.7231864,-78.8858699,"1042 Mica Lamp Court,Apex,NC,27502"
182,2281799,CLOSED,217 Presenteer Trail,Apex,27539,1/21/2020,Miramonte,"1,633",2008,3,2,1,Attached,"$225,000.00","$225,000.00",75,Yes,1,0-.25 Acres,1.0,NC,35.6873619,-78.8254673,"217 Presenteer Trail,Apex,NC,27539"
183,2207424,CLOSED,821 Myrtle Grove Lane,Apex,27502,9/6/2018,The Groves,"1,641",2008,2,2,1,Attached,"$225,000.00","$225,000.00",4,Yes,0,0-.25 Acres,1.0,NC,35.7291217,-78.8347382,"821 Myrtle Grove Lane,Apex,NC,27502"
184,2309599,CLOSED,104 Jamison Woods Lane,Apex,27539-5770,6/30/2020,Jamison Park,"1,407",2006,2,2,1,Attached,"$229,000.00","$225,000.00",60,Yes,1,0-.25 Acres,0.98,NC,35.670644,-78.762997,"104 Jamison Woods Lane,Apex,NC,27539-5770"
185,2283207,CLOSED,1011 Bungalow Park Drive,Apex,27502,11/5/2019,Scotts Mill at Bungalow Park,"1,385",2006,2,2,1,Attached,"$223,500.00","$225,000.00",4,Yes,0,0-.25 Acres,1.01,NC,35.7252363,-78.88672129999999,"1011 Bungalow Park Drive,Apex,NC,27502"
186,2308772,CLOSED,128 Sanair Court,Apex,27502,4/22/2020,Heatherwood Townhomes,"1,265",1988,2,2,1,Attached,"$225,000.00","$225,000.00",3,,0,0-.25 Acres,1.0,NC,35.7381191,-78.831031,"128 Sanair Court,Apex,NC,27502"
187,2181032,CLOSED,111 Gallent Hedge Trail,Apex,27539,4/13/2018,Miramonte,"1,980",2006,3,3,1,Attached,"$224,900.00","$225,000.00",2,,1,0-.25 Acres,1.0,NC,35.6881783,-78.8268721,"111 Gallent Hedge Trail,Apex,NC,27539"
188,2237932,CLOSED,152 Sanair Court,Apex,27502,6/25/2019,Heatherwood Townhomes,"1,501",1988,3,2,1,Attached,"$225,000.00","$225,000.00",8,Yes,0,0-.25 Acres,1.0,NC,35.7384429,-78.832008,"152 Sanair Court,Apex,NC,27502"
189,2291011,CLOSED,304 Anterbury Drive,Apex,27502,2/7/2020,Bradley Terrace,"1,650",2006,2,2,1,Attached,"$227,900.00","$225,500.00",10,,1,0-.25 Acres,0.99,NC,35.7138006,-78.858348,"304 Anterbury Drive,Apex,NC,27502"
190,2335469,CLOSED,1003 Handhewn Street,Apex,27502,9/17/2020,Scotts Mill,"1,374",2008,2,2,1,Attached,"$225,000.00","$225,500.00",2,Yes,0,0-.25 Acres,1.0,NC,35.7231901,-78.8847321,"1003 Handhewn Street,Apex,NC,27502"
191,2283078,CLOSED,118 Tobacco Leaf Lane,Apex,27502,11/14/2019,Seagroves Farm,"1,441",2007,3,2,1,Attached,"$229,900.00","$226,000.00",3,Yes,1,0-.25 Acres,0.98,NC,35.7276562,-78.8271079,"118 Tobacco Leaf Lane,Apex,NC,27502"
192,2276907,CLOSED,3017 Silky Dogwood Trail,Apex,27502,10/1/2019,Dogwood Ridge,"1,455",1998,3,2,1,Attached,"$225,000.00","$226,000.00",2,Yes,0,0-.25 Acres,1.0,NC,35.735014,-78.8788715,"3017 Silky Dogwood Trail,Apex,NC,27502"
193,2299387,CLOSED,108 Old Grove Lane,Apex,27502,3/25/2020,The Groves,"1,549",2005,3,2,1,Attached,"$227,500.00","$226,000.00",13,Yes,0,0-.25 Acres,0.99,NC,35.727966,-78.83444,"108 Old Grove Lane,Apex,NC,27502"
